event,file_event,lam,prt_index,lam_pdg,lam_mom_x,lam_mom_y,lam_mom_z,lam_endpoint_x,lam_endpoint_y,lam_endpoint_z
24303,4302,0,4,3122,-1.0772877931594849,-0.09357938915491104,40.130531311035156,-252.26268588637382,-21.887904644296675,9396.52441296995
24305,4304,0,4,3122,-0.9471248388290405,0.0108565054833889,40.55607604980469,-111.22892930029974,1.2801266886123897,4781.559198072629
24309,4308,0,4,3122,-0.8768821358680725,0.04536556825041771,38.092735290527344,-76.42894301690502,3.959206059370375,3304.3155234476735
24310,4309,0,4,3122,-1.0838446617126465,0.10965245962142944,40.01011276245117,-111.2752978255814,11.286128114079338,4104.197372608418
24311,4310,0,4,3122,-1.0033411979675293,0.013433437794446945,39.9293098449707,-225.28319435335385,3.027233483559305,9038.53380873917
24312,4311,0,4,3122,-1.1153043508529663,-0.1541035771369934,40.44300079345703,-91.6506272987465,-12.68230070441286,3340.558961532558
24314,4313,0,4,3122,-0.9278008341789246,-0.06251347810029984,40.39718246459961,-164.2390748522457,-11.03480439095004,7160.207098806968
24315,4314,0,4,3122,-1.1520925760269165,-0.007244055159389973,40.572540283203125,-102.995485621554,-0.6332057657629843,3640.5006731600274
24319,4318,0,4,3122,-0.9721596240997314,-0.05968514457345009,38.22834777832031,-126.04194755765587,-7.7236515572609985,4947.62300538826
24323,4322,0,4,3122,-1.0487321615219116,0.07760370522737503,40.09603500366211,-97.55184067548961,7.199042935428073,3787.5346370139964
24330,4329,0,4,3122,-1.1304597854614258,-0.11092972010374069,40.02641296386719,-158.84144984987873,-15.57207863938465,5633.95903059281
24333,4332,0,4,3122,-0.9531129598617554,0.06072217971086502,39.32679748535156,-126.45531140065088,8.029896603300081,5166.745827083812
24336,4335,0,4,3122,-0.8421640992164612,-0.012488390319049358,38.98709487915039,-100.05645404217485,-1.4698364963293742,4612.468661663738
24341,4340,0,4,3122,-0.9368936419487,-0.14625771343708038,39.48714828491211,-111.57674606484112,-17.4592098357899,4671.404142678864
24342,4341,0,4,3122,-1.0500541925430298,0.045990776270627975,39.387203216552734,-99.3804156329841,4.329973068073854,3711.189311610975
24343,4342,0,4,3122,-1.0850183963775635,0.04577863588929176,40.44443893432617,-97.17484907911741,4.077657255550228,3668.345284770913
24345,4344,0,4,3122,-0.9200777411460876,0.029134122654795647,37.900020599365234,-136.15544834833102,4.306011364956196,5604.250641269909
24348,4347,0,4,3122,-0.9113453030586243,0.029586967080831528,38.58214569091797,-121.903007279883,3.944604698517102,5117.2768858785175
24351,4350,0,4,3122,-0.8970562815666199,-0.012245111167430878,37.840911865234375,-106.27660565519153,-1.4564096287031845,4455.681850684825
24352,4351,0,4,3122,-0.9543812870979309,-0.10602620989084244,39.860252380371094,-145.55814586471726,-16.161648207609538,6101.119299108317
24357,4356,0,4,3122,-1.1134694814682007,0.08881018310785294,40.68362808227539,-121.66558237018299,9.696428189665207,4409.902228100768
24360,4359,0,4,3122,-0.8566416501998901,-0.04802156239748001,39.559329986572266,-234.62774172169668,-13.106792800488568,10883.68157115958
24361,4360,0,4,3122,-1.0079923868179321,-0.15053415298461914,40.238319396972656,-94.7492198599568,-14.22400606094546,3859.267881571357
24368,4367,0,4,3122,-1.188459873199463,-0.024297503754496574,40.4461555480957,-201.0285975962152,-4.134694787386021,6840.016071855629
24370,4369,0,4,3122,-1.0294549465179443,0.11551230400800705,40.11252975463867,-94.2529452644399,10.575558560633938,3693.104975820034
24373,4372,0,4,3122,-0.8417266607284546,0.04133576527237892,40.88983917236328,-137.30154790350363,6.727212352012202,6660.097404212384
24383,4382,0,4,3122,-0.9289759397506714,-0.0772630125284195,40.38103485107422,-115.59190597892682,-9.59665790047465,5033.921064342841
24388,4387,0,4,3122,-0.8890967965126038,-0.0013924057129770517,40.10528564453125,-78.07823079135773,-0.1270620729673976,3609.570696367067
24402,4401,0,4,3122,-0.9766920804977417,0.13085176050662994,38.76432418823242,-122.68945399171352,16.470772314212702,4874.6104230147475
24406,4405,0,4,3122,-1.0368478298187256,0.14043104648590088,40.568607330322266,-303.01959171789366,41.059028466630764,11891.370508127577
24409,4408,0,4,3122,-1.137587070465088,-0.08597871661186218,40.166114807128906,-268.73115885754277,-20.31846660362343,9457.190974809173
24410,4409,0,4,3122,-0.9528307318687439,-0.08562745153903961,38.14335632324219,-88.05337342605172,-7.891034388243769,3519.2908256609066
24416,4415,0,4,3122,-0.9021559953689575,0.10263194888830185,39.26416015625,-81.20112936697261,9.205650675359506,3495.516610349071
24418,4417,0,4,3122,-1.115127444267273,0.06837615370750427,39.70384216308594,-165.06062355518213,10.097233299830334,5886.074990945492
24420,4419,0,4,3122,-0.8808255791664124,-0.008312832564115524,40.39990997314453,-86.17238772150517,-0.8229358041546878,3969.8834052259963
24424,4423,0,4,3122,-1.0161550045013428,-0.11414960026741028,39.44892120361328,-101.05904267596779,-11.34902855045906,3918.386100295274
24426,4425,0,4,3122,-0.9621249437332153,-0.06360390782356262,40.515174865722656,-91.14839022766589,-6.01946723487357,3756.0936768074907
24432,4431,0,4,3122,-0.9577850699424744,-0.05114275962114334,38.92707443237305,-87.55643719719635,-4.664222130121083,3550.130915360451
24433,4432,0,4,3122,-0.9240738749504089,0.05924065038561821,39.83613204956055,-87.10593809919307,5.582744000449509,3718.9143328112687
24435,4434,0,4,3122,-0.9426064491271973,0.09125565737485886,40.50696563720703,-104.74528484371324,10.105960076166214,4547.752193612927
24436,4435,0,4,3122,-0.9609707593917847,-0.015255625359714031,40.6932258605957,-87.89158416602365,-1.4186349733186299,3668.4173356420424
24437,4436,0,4,3122,-0.9210832118988037,0.0063230376690626144,40.23101043701172,-84.60379165713219,0.5944618641172458,3690.6531753885392
24442,4441,0,4,3122,-1.014007806777954,0.13461574912071228,40.10047149658203,-215.90368727970773,28.633411395966604,8533.779919493907
24443,4442,0,4,3122,-0.8546620011329651,-0.06117551773786545,38.984745025634766,-98.9385742330869,-7.055205849245991,4471.360139315711
24444,4443,0,4,3122,-1.053428292274475,-0.0767059475183487,40.78084945678711,-118.37988643632404,-8.622580794643126,4608.1424071425645
24450,4449,0,4,3122,-0.9541856050491333,-0.09700062870979309,39.1599235534668,-91.68411626002624,-9.36422977346787,3766.010841368957
24451,4450,0,4,3122,-1.130063772201538,-0.07409235090017319,40.73823165893555,-108.05398129934618,-7.084395391096202,3950.3366401928806
24453,4452,0,4,3122,-1.0193568468093872,0.07177384942770004,40.025840759277344,-112.67404813994872,7.897491628655863,4377.84595346212
24454,4453,0,4,3122,-0.94354647397995,-0.09320012480020523,39.62671661376953,-203.40649843859177,-20.061463449929253,8559.401385613368
24455,4454,0,4,3122,-1.001457929611206,0.00201608007773757,39.68256378173828,-94.46694539891884,0.16158326926369193,3662.6659302606868
24456,4455,0,4,3122,-0.8652935028076172,0.08541633933782578,40.293087005615234,-94.03832916180255,9.25394580337049,4371.808065922063
24457,4456,0,4,3122,-0.9547158479690552,0.003748684423044324,38.544742584228516,-182.9692075450693,0.7370649305498873,7379.567425206187
24458,4457,0,4,3122,-1.1230460405349731,0.07985024154186249,40.217620849609375,-133.52747292102995,9.423513948256598,4775.051558774448
24459,4458,0,4,3122,-1.0519071817398071,-0.04017474874854088,40.34777069091797,-123.4339224756281,-4.703333316981547,4727.4694778734465
24467,4466,0,4,3122,-0.8859373331069946,-0.06116355210542679,40.733192443847656,-228.53845464535263,-15.785795634297584,10561.964301836919
24471,4470,0,4,3122,-1.0006664991378784,0.026755567640066147,39.537803649902344,-113.04454621372048,3.028902830094956,4437.3175207068125
24473,4472,0,4,3122,-0.9449912309646606,0.09224920719861984,38.33354187011719,-103.81317538424194,10.173921013634375,4209.176808449404
24482,4481,0,4,3122,-0.8355153203010559,0.04539919272065163,38.975528717041016,-232.6668896397187,12.622506496553012,10827.791426727534
24484,4483,0,4,3122,-0.9472049474716187,0.04556340351700783,40.193763732910156,-76.41198645957685,3.6598723177206476,3294.3080022472896
24486,4485,0,4,3122,-1.1162664890289307,0.1301659345626831,40.88039016723633,-164.94741090110145,19.222591916922525,6023.2115133595
24488,4487,0,4,3122,-1.1079157590866089,-0.012978395447134972,40.536441802978516,-102.97415909388874,-1.1730254681532515,3726.9672426601037
24490,4489,0,4,3122,-0.9914038777351379,-0.08866184204816818,40.550270080566406,-152.835215261495,-13.633984451106597,6232.365053933669
24499,4498,0,4,3122,-0.8915755152702332,0.1359737068414688,40.537437438964844,-82.8032559265362,12.599322921148826,3769.0377865985683
24500,4499,0,4,3122,-1.0513790845870972,-0.08145248144865036,40.15176773071289,-144.0504718551367,-11.158690083781769,5499.069813555039
24507,4506,0,4,3122,-0.9358066320419312,-0.12080559879541397,39.38102722167969,-87.1343575196729,-11.209190288198347,3673.5506491799406
24509,4508,0,4,3122,-0.9321034550666809,-0.007751355413347483,38.74995803833008,-198.28887280124994,-1.6455670508556604,8314.549659758757
24520,4519,0,4,3122,-0.8452048301696777,0.0353674590587616,39.355072021484375,-220.20234057872167,9.193353017310208,10208.79575380016
24521,4520,0,4,3122,-0.8518872857093811,-0.08037645369768143,38.940547943115234,-152.87656597749785,-14.489016265887667,6965.664359407923
24525,4524,0,4,3122,-1.021228551864624,0.1415376365184784,39.55047607421875,-244.72295367282834,33.93017452162486,9478.449851076844
24532,4531,0,4,3122,-0.921698272228241,-0.047295425087213516,39.26675796508789,-138.53327700971772,-7.065584467788557,5908.609865989111
24534,4533,0,4,3122,-0.9724593758583069,0.09988220781087875,39.20500183105469,-133.98968298532992,13.706327251870952,5361.5615048489535
24536,4535,0,4,3122,-0.9455605745315552,0.04063576087355614,39.67701721191406,-244.8575789589385,10.521144462400308,10287.668286397831
24538,4537,0,4,3122,-1.0078654289245605,0.022856520488858223,39.41127395629883,-106.0983350804683,2.408059576399494,4121.445282043026
24539,4538,0,4,3122,-0.9873864054679871,-0.1444891095161438,39.42518997192383,-96.5579633553028,-14.146784391083722,3884.29983202261
24540,4539,0,4,3122,-1.0808887481689453,0.0515923947095871,39.02606201171875,-103.7198852430426,4.961467254708303,3742.2222056269056
24544,4543,0,4,3122,-1.1596728563308716,0.07213113456964493,40.03473663330078,-103.53485634895972,6.434400765845712,3567.822755745554
24548,4547,0,4,3122,-0.9549109935760498,-0.14831659197807312,40.539371490478516,-278.0758402562941,-43.156467282696845,11784.215965351346
24551,4550,0,4,3122,-0.8905226588249207,-0.05433215573430061,38.77505111694336,-114.50347162809173,-6.997500749561097,4975.405392132543
24556,4555,0,4,3122,-0.9282760620117188,-0.11527319252490997,40.22119903564453,-130.48696512046126,-16.238917207927045,5618.552648174899
24557,4556,0,4,3122,-1.1463594436645508,0.19366911053657532,40.82115936279297,-280.8051676482389,47.80355403030438,10004.168954471337
24562,4561,0,4,3122,-1.0847721099853516,-0.021384993568062782,38.611228942871094,-120.77522328454516,-2.3934787941067035,4268.387195997592
24565,4564,0,4,3122,-1.1865513324737549,-0.03997887670993805,40.88762283325195,-175.67669672259456,-5.924028207134007,6078.998115066847
24567,4566,0,4,3122,-0.8607804179191589,-0.1354946494102478,40.371517181396484,-75.60621307163855,-11.888470992919363,3538.1521986186717
24568,4567,0,4,3122,-0.906863808631897,0.11265581101179123,38.77586364746094,-97.43737020318086,12.101291920112502,4206.943881856903
24569,4568,0,4,3122,-1.0663535594940186,-0.06804640591144562,39.48411560058594,-91.33117642026863,-5.80949007463631,3358.9028800627366
24571,4570,0,4,3122,-1.131972074508667,0.07001661509275436,40.475791931152344,-110.92567433983302,6.854146979714654,3984.340957960306
24572,4571,0,4,3122,-1.0972535610198975,0.03783572465181351,39.383785247802734,-117.27682534621829,3.9978450455556915,4149.769142835917
24574,4573,0,4,3122,-0.840869128704071,0.09423062205314636,40.213111877441406,-100.91564786599136,11.331443795944724,4836.581267903923
24578,4577,0,4,3122,-0.9016022682189941,-0.10967028141021729,40.22138595581055,-112.97200874752684,-13.725586889427522,4995.14428950897
24579,4578,0,4,3122,-1.198400616645813,0.09504614025354385,40.80048751831055,-196.07171921461048,15.593726280632977,6623.309653806793
24586,4585,0,4,3122,-0.8937874436378479,0.1263146549463272,40.75982666015625,-192.2538454877141,27.112829135915142,8795.361515508306
24589,4588,0,4,3122,-1.055090308189392,0.0018609518883749843,38.83861541748047,-113.04264882003199,0.2117278893455462,4182.410230076284
24590,4589,0,4,3122,-0.9643114805221558,0.10601166635751724,40.090450286865234,-120.32570100248694,13.204769471356059,4945.2274667642805
24597,4596,0,4,3122,-1.1027733087539673,0.031161293387413025,39.44105529785156,-121.70224641613726,3.4357257671765273,4313.24139598256
24599,4598,0,4,3122,-1.1272480487823486,0.07290513813495636,40.010738372802734,-132.3735744713098,8.57817364711944,4693.064670220586
24601,4600,0,4,3122,-1.0631253719329834,-0.011480588465929031,38.718833923339844,-92.84720196675076,-0.9801176786040726,3337.085467737359
24603,4602,0,4,3122,-1.037381649017334,0.12445646524429321,40.0842399597168,-217.6345521737958,26.107506861805827,8390.403155483162
24607,4606,0,4,3122,-0.9999960064888,0.1469210386276245,39.275474548339844,-184.4272080030721,27.145931709722053,7293.384544876111
24614,4613,0,4,3122,-1.123293161392212,-0.012270563282072544,40.02328872680664,-293.6689237125213,-3.2019078064081143,10404.819398684305
24615,4614,0,4,3122,-0.9603598713874817,-0.04577556625008583,39.066917419433594,-129.28625949360742,-6.157869425815479,5253.125579367194
24616,4615,0,4,3122,-0.9732651710510254,0.07579533755779266,38.94719696044922,-226.46804599305062,17.678786859500818,9006.509828664932
24624,4623,0,4,3122,-1.0282140970230103,0.10931273549795151,39.56854248046875,-99.53302978708554,10.594266084400141,3801.7865889490613
24628,4627,0,4,3122,-1.1857519149780273,-0.1372288018465042,40.75144958496094,-148.11047160875754,-17.180915948619717,5083.6907365630705
24629,4628,0,4,3122,-1.0679471492767334,0.010009014047682285,40.06953048706055,-220.16653775245655,2.0588773570691288,8257.312833091735
24630,4629,0,4,3122,-0.9141455888748169,-0.12886536121368408,39.73583221435547,-134.0385472735441,-18.833161662310893,5779.170461618754
24632,4631,0,4,3122,-1.0247373580932617,0.12113679945468903,40.27643585205078,-139.00076262419876,16.438247037388344,5474.894574059295
24637,4636,0,4,3122,-0.9596894979476929,-0.02179119735956192,38.635772705078125,-127.39762082256316,-2.897739920171957,5131.4222576320135
24642,4641,0,4,3122,-0.9753208160400391,-0.09432002156972885,38.37470245361328,-111.1981318167135,-10.784861094318893,4404.676731588817
24652,4651,0,4,3122,-0.9313866496086121,-0.04362400993704796,39.779605865478516,-107.06836426193881,-5.013088011256101,4553.920544069792
24653,4652,0,4,3122,-1.1322107315063477,0.09242721647024155,40.108497619628906,-223.64931570211328,18.23555187814254,7909.684549670806
24654,4653,0,4,3122,-0.9878562092781067,-0.1483124941587448,40.259727478027344,-89.14173830748129,-13.393929164935386,3637.0045339701173
24655,4654,0,4,3122,-1.0014911890029907,0.10286418348550797,40.01439666748047,-90.14398808777187,9.259616100181486,3596.6800798824825
24658,4657,0,4,3122,-1.1751412153244019,0.12313287705183029,40.882781982421875,-176.0105080093001,19.092218164795064,6085.595199075646
24661,4660,0,4,3122,-0.8945512175559998,-0.12133457511663437,40.90824890136719,-150.96362408945134,-20.471581715971816,6861.164120450833
24668,4667,0,4,3122,-1.0923570394515991,0.1509571224451065,40.38374710083008,-179.53290227851375,24.841775223887637,6575.419545490273
24670,4669,0,4,3122,-0.9649518132209778,-0.18174198269844055,40.536251068115234,-86.39005691379121,-16.27198159613917,3633.239427693957
24671,4670,0,4,3122,-1.032405972480774,-0.005470623262226582,39.228397369384766,-395.4011721687493,-2.09025415985204,15038.329805245303
24672,4671,0,4,3122,-0.922800600528717,0.03815573826432228,39.09266662597656,-99.11360747952202,4.063005584429259,4226.520237510472
24673,4672,0,4,3122,-0.8897039294242859,-0.04822487011551857,40.575557708740234,-74.6102866316387,-4.05410329134225,3459.7761988514285
24682,4681,0,4,3122,-1.0157631635665894,-0.008231489919126034,37.7806282043457,-221.10649439417014,-1.7796887097538783,8253.491980628125
24684,4683,0,4,3122,-0.91325443983078,-0.045428887009620667,38.87354278564453,-100.41963374041381,-4.953213099805632,4325.320770001733
24685,4684,0,4,3122,-0.9132596254348755,0.04167177900671959,39.98432922363281,-103.53453509500493,4.736563164915014,4543.658807262875
24691,4690,0,4,3122,-0.8956738710403442,0.09031528979539871,39.701080322265625,-284.67551822554606,28.73158956051729,12612.915217661077
24694,4693,0,4,3122,-1.056626558303833,0.17149890959262848,39.9743766784668,-277.3747303175042,45.035216093673675,10497.906718992783
24697,4696,0,4,3122,-0.8900071382522583,-0.11161752790212631,38.924129486083984,-228.59890294662145,-28.667781637618482,10004.078621422057
24702,4701,0,4,3122,-1.0759646892547607,0.14899174869060516,40.698020935058594,-141.58004662828992,19.611462382825064,5352.801908079638
24705,4704,0,4,3122,-1.1501182317733765,0.11447366327047348,39.901763916015625,-146.9728517572983,14.64525555886675,5087.576805559809
24713,4712,0,4,3122,-1.0575538873672485,0.14487648010253906,40.4683952331543,-242.09354847353555,33.14059290497157,9261.492287148027
24714,4713,0,4,3122,-1.1493830680847168,0.13084667921066284,40.942420959472656,-181.54299122318272,20.62773069335107,6427.439629510705
24720,4719,0,4,3122,-1.1688117980957031,0.09870494902133942,40.50641632080078,-121.30218967748895,10.222326810969127,4161.0279946196515
24721,4720,0,4,3122,-1.1168196201324463,-0.10500699281692505,40.76690673828125,-93.35205280004114,-8.838089814555776,3395.1269978611294
24728,4727,0,4,3122,-0.954281747341156,-0.029920360073447227,40.62841796875,-258.4333461287738,-8.116428660686863,10977.800135942472
24731,4730,0,4,3122,-1.055968999862671,0.12993189692497253,40.16600799560547,-365.8682996310981,45.029611968384486,13936.754029117064
24736,4735,0,4,3122,-0.8932127952575684,-0.0727851614356041,38.730804443359375,-181.34678978082397,-14.719529166489616,7887.378178507312
24738,4737,0,4,3122,-0.9773880243301392,0.027903228998184204,38.739044189453125,-84.04972299678008,2.371692793190028,3313.2227156326203
24740,4739,0,4,3122,-0.9137661457061768,-0.0595233254134655,38.234806060791016,-102.37674135277517,-6.620786909771459,4274.315830678062
24745,4744,0,4,3122,-1.1712393760681152,-0.038283541798591614,40.10730743408203,-167.52535496147706,-5.486960442201835,5756.420404108536
24748,4747,0,4,3122,-0.8476625084877014,0.0022629639133810997,40.046478271484375,-290.8297121272285,0.7936524301167801,13722.858696834764
24758,4757,0,4,3122,-0.9139946699142456,0.04829026386141777,40.421566009521484,-123.39632441484133,6.480384248161007,5425.77910414966
24763,4762,0,4,3122,-1.0492223501205444,0.06012827530503273,40.772926330566406,-132.73936982872732,7.608554192180859,5099.371041406776
24765,4764,0,4,3122,-1.0951553583145142,-0.15655845403671265,40.69633102416992,-99.18055963637698,-14.235137251866679,3730.0810758297666
24766,4765,0,4,3122,-1.0141650438308716,-0.12811137735843658,40.9454231262207,-226.96291897050565,-28.737463089001572,9085.161255142497
24773,4772,0,4,3122,-0.9534603953361511,-0.16434505581855774,39.928497314453125,-109.89276754738975,-18.974582637444776,4681.632613739417
24774,4773,0,4,3122,-1.0352365970611572,0.0007678031106479466,39.409767150878906,-87.62318472836503,0.028093130635129176,3299.8061537497997
24775,4774,0,4,3122,-0.9895018935203552,-0.08622928708791733,40.47401809692383,-98.44343546133186,-8.539173716319086,3970.696020265732
24776,4775,0,4,3122,-0.8215330839157104,-0.03203310817480087,40.42416763305664,-131.28328550320137,-5.083772224589126,6380.133309179121
24777,4776,0,4,3122,-1.0459398031234741,0.04004210978746414,38.697383880615234,-106.876296380108,4.092305842379714,3937.732288527605
24778,4777,0,4,3122,-1.0572248697280884,0.06491174548864365,39.05128479003906,-160.91878964330726,9.907770994759248,5939.176531357097
24782,4781,0,4,3122,-0.9799510836601257,-0.025109788402915,40.080379486083984,-121.00252784640088,-3.1030034385683978,4940.564213996348
24783,4782,0,4,3122,-0.882701575756073,-0.07584669440984726,40.37272644042969,-86.23102253124775,-7.385330424585588,3968.1298775591176
24789,4788,0,4,3122,-0.8984554409980774,-0.05691804736852646,39.70166778564453,-178.75501405952244,-11.320184713668747,7935.537366331604
24790,4789,0,4,3122,-0.9422613382339478,-0.004626241512596607,38.12206268310547,-124.0276099117007,-0.6296929489718985,5008.166301392988
24792,4791,0,4,3122,-1.122400164604187,-0.06069784611463547,40.724021911621094,-169.22703193196185,-9.193133360956997,6163.5279155393155
24796,4795,0,4,3122,-0.9528976678848267,0.13046729564666748,38.73750305175781,-115.69729090902203,15.886203013295363,4779.906655286942
24799,4798,0,4,3122,-0.955346941947937,0.04000359773635864,39.255218505859375,-86.74847515745566,3.613242735265627,3524.2213399887605
24803,4802,0,4,3122,-0.9110146164894104,0.0007504556560888886,39.667842864990234,-79.63636449660397,0.06858779392764904,3485.074037049655
24805,4804,0,4,3122,-1.1414070129394531,-0.06783143430948257,39.641239166259766,-152.8693469970852,-9.103864279448922,5345.6445462793345
24806,4805,0,4,3122,-0.8918681740760803,0.08282884210348129,40.2949333190918,-166.608711224853,15.459001981844414,7519.889846751356
24807,4806,0,4,3122,-0.9727559685707092,0.021563947200775146,40.37849426269531,-100.22226689738798,2.2233971518312177,4115.792402723513
24808,4807,0,4,3122,-1.073809027671814,-0.015512465499341488,39.58345031738281,-100.10771004908172,-1.4271908654254815,3656.8507668300654
24809,4808,0,4,3122,-0.9045539498329163,0.09351411461830139,38.3466682434082,-143.4331791387299,14.792454025669349,6106.052936612751
24811,4810,0,4,3122,-0.8622944355010986,0.04435289651155472,40.684181213378906,-151.39822355340908,7.80834654539787,7093.02549816325
24812,4811,0,4,3122,-1.0959044694900513,0.012961253523826599,39.59821701049805,-159.16461938439534,1.892295269546105,5751.9588254565915
24813,4812,0,4,3122,-0.8658514022827148,0.06894422322511673,40.83990478515625,-183.19050887372697,14.56341838870118,8557.953422454877
24815,4814,0,4,3122,-1.0731550455093384,-0.12939172983169556,40.423675537109375,-320.5615128460489,-38.687091681115035,12079.053387679092
24816,4815,0,4,3122,-1.1471747159957886,-0.0339101180434227,39.652801513671875,-183.92731551260135,-5.446679765542682,6306.319092024284
24819,4818,0,4,3122,-1.0800551176071167,-0.03824535757303238,40.20282745361328,-123.18863489946553,-4.332772474075124,4562.320567672886
24822,4821,0,4,3122,-0.9759860038757324,0.0038105412386357784,37.814212799072266,-226.47040426209227,0.895457722139205,8788.277592379263
24830,4829,0,4,3122,-1.0898860692977905,0.051057979464530945,39.54492950439453,-94.11721369880357,4.431860403120511,3357.6450886936423
24832,4831,0,4,3122,-0.9915183782577515,-0.14101216197013855,40.88673782348633,-106.78979023508114,-15.162197574686903,4358.0715758184515
24840,4839,0,4,3122,-0.9128522276878357,0.023744260892271996,39.72434616088867,-201.74302782285204,5.227852195843697,8747.193272619952
24841,4840,0,4,3122,-0.9699612855911255,-0.020267190411686897,40.29481887817383,-227.2507115464274,-4.741567199641593,9414.513217175738
24851,4850,0,4,3122,-1.0788558721542358,-0.04074067622423172,40.7409782409668,-170.8831633688123,-6.467715142205235,6452.07873163238
24852,4851,0,4,3122,-0.945719838142395,0.05767035484313965,38.92039108276367,-114.71460182664438,6.99411031805352,4748.30686144037
24864,4863,0,4,3122,-1.0211734771728516,-0.13389399647712708,38.889156341552734,-246.52141280776348,-32.29744588148478,9370.640125601116
24865,4864,0,4,3122,-1.0807660818099976,0.07322464138269424,40.88017654418945,-94.00755104477429,6.40157289126094,3544.881809269719
24867,4866,0,4,3122,-0.8730254769325256,0.03184681758284569,38.29784393310547,-115.26755959686386,4.231302795874324,5031.053629764832
24881,4880,0,4,3122,-0.8734250664710999,0.09321121871471405,39.35158920288086,-119.2979208045449,12.73070921381528,5305.309982554317
24882,4881,0,4,3122,-1.0787159204483032,0.11825455725193024,40.1055908203125,-268.48141523440563,29.393769261145533,9934.099576760342
24884,4883,0,4,3122,-1.1112300157546997,-0.002829635050147772,39.10746765136719,-187.1982363068867,-0.4656430505855416,6606.724199171924
24889,4888,0,4,3122,-0.9158188104629517,-0.08797737956047058,40.78417205810547,-87.8707475319186,-8.4296868392053,3868.7004922110373
24898,4897,0,4,3122,-0.823370099067688,0.04134068638086319,40.995758056640625,-132.7855246270735,6.626930588141126,6610.537335566352
24904,4903,0,4,3122,-0.9202321171760559,-0.10869909077882767,38.65637969970703,-91.64907088658143,-10.808953403435737,3865.1842558996796
24906,4905,0,4,3122,-0.8745773434638977,0.03857242316007614,37.83814239501953,-107.81476382582727,4.722476588390808,4719.926068905608
24911,4910,0,4,3122,-1.1367192268371582,0.07840678840875626,40.68303298950195,-182.12912345597942,12.575211156279448,6543.125376067533
24917,4916,0,4,3122,-0.9954987168312073,0.07255826890468597,38.03437042236328,-254.3891575398475,18.553678044724762,9720.355806416357
24926,4925,0,4,3122,-0.859657347202301,0.024207646027207375,40.37329864501953,-132.41639194073522,3.7058185667961094,6220.127190073889
24927,4926,0,4,3122,-1.0603965520858765,-0.03946241736412048,38.114139556884766,-133.66083040933495,-5.003795099003332,4779.311470092629
24929,4928,0,4,3122,-0.9986913204193115,-0.09164212644100189,40.92088317871094,-179.19349328402083,-16.455923903291886,7307.207255177078
24933,4932,0,4,3122,-0.9159802198410034,-0.13332900404930115,40.95094680786133,-78.83230842428154,-11.461664119510933,3478.876309005414
24934,4933,0,4,3122,-0.8878190517425537,-0.1150335818529129,40.251564025878906,-325.6469849958776,-42.21675272482221,14737.998553250884
24935,4934,0,4,3122,-0.9076904654502869,0.12008935958147049,39.3685188293457,-146.0376413378757,19.341068198251282,6273.744596500014
24938,4937,0,4,3122,-0.9704870581626892,0.11638143658638,38.856605529785156,-333.12798283885456,39.898900785791845,13295.001160114016
24941,4940,0,4,3122,-1.028886079788208,-0.022842977195978165,38.75630569458008,-196.54493585534053,-4.3940298654670285,7343.987173818215
24948,4947,0,4,3122,-1.059731364250183,-0.10612045973539352,40.593055725097656,-152.50070160925983,-15.300890535794332,5886.023355227308
24953,4952,0,4,3122,-0.9723360538482666,-0.050463516265153885,40.977203369140625,-84.35269505855999,-4.353500768316042,3433.4724562108495
24954,4953,0,4,3122,-0.8640785217285156,-0.0076895649544894695,40.56501770019531,-132.1045631723389,-1.1503919732106627,6201.6855277833565
24957,4956,0,4,3122,-0.8676685094833374,0.10602881759405136,39.64021682739258,-197.03498031358347,24.03653120183305,9021.391218154258
24961,4960,0,4,3122,-0.9280321002006531,0.009136232547461987,40.9816780090332,-147.47583797350953,1.4549961428990905,6490.550161036888
24962,4961,0,4,3122,-0.9730581641197205,0.16061729192733765,39.36777877807617,-105.19268876571027,17.393688860828043,4250.8302476076215
24964,4963,0,4,3122,-0.9314431548118591,0.025761678814888,40.89543914794922,-155.36099804638022,4.305483159944007,6820.283785320286
24976,4975,0,4,3122,-1.0407804250717163,0.12702402472496033,38.85389709472656,-167.80010176896477,20.508159726722937,6285.833235977701
24978,4977,0,4,3122,-1.0421134233474731,0.010859920643270016,38.120819091796875,-101.04723865691385,1.0397245373826869,3678.144483682746
24980,4979,0,4,3122,-1.0525057315826416,0.08499771356582642,39.92354965209961,-229.3644850059339,18.52506961541976,8718.008640132271
24988,4987,0,4,3122,-1.0880529880523682,0.02538733184337616,40.64545440673828,-142.91976340882326,3.3541231079089195,5368.483207196153
24989,4988,0,4,3122,-0.9692415595054626,0.040404144674539566,39.59440994262695,-130.29034526680755,5.44697194582761,5324.055187786832
24990,4989,0,4,3122,-0.982517659664154,0.10286732763051987,40.209922790527344,-251.97134895373887,26.397647327036964,10330.907832665982
24991,4990,0,4,3122,-1.1132471561431885,0.14500044286251068,40.133079528808594,-264.1128561863687,34.440273848636394,9549.528001996227
24992,4991,0,4,3122,-0.9033058285713196,-0.08557570725679398,38.53269958496094,-129.54386378252212,-12.268606582134254,5489.278991875832
24996,4995,0,4,3122,-1.0364011526107788,-0.12993113696575165,40.314361572265625,-269.4071550745381,-33.77498655224914,10545.076537627816
